,user,tweet,location,description,friends_count,followers_count,statuses_count,created_at,retweet_count,hashtags,disorder,Unnamed: 0
37,earlygetter_,Wasee wa nduthi hukupea life advice while making suicidal maneuvers,"Nairobi, Kenya",no kugeria mani,922,13032,49398,2020-09-08 13:56:12,139,[],suicidal,
38,NdichuStevie,No suicidal shit but I hate existing. This was not in my plans,"Nairobi, Kenya",YS1 🌐🔜,241,186,7525,2018-03-10 17:45:31,2,[],suicidal,
39,Oluoch101,"Buying stocks because you got a hot tip from a friend is
another suicidal reason to buy stocks. Utachomeka vibaya s… https://t.co/eMMBMlS8n1",Nairobi,Stock Market Investor and Researcher.    Books Author +254 720969361.   #StockMarketInvesting101 @Oluoch101 . Telegram : https://t.co/G1237pSR87,4815,3094,12882,2020-10-28 11:45:51,0,[],suicidal,
40,ErnestKawi,Okay not on no suicidal shit I see why folks don’t wanna live.  This Shit Is Tough.,"Nairobi, Kenya",Coffee Water Win(e) Repeat,219,206,9961,2018-07-10 03:31:21,0,[],suicidal,
41,iJahck,@annlemaiyan @WachiraLynne The two are training partners. You could see Nageeye urging his friend to soldier on. Go… https://t.co/plcXrhIGzf,"Nairobi, Kenya","+God. 
+Family. 👑
+Urban & Regional Planner.
+Sports. ⚽🏉🏀
+Music. 🎼
+Fun loving. 💙🇰🇪",620,186,936,2011-04-16 10:06:31,0,[],suicidal,
42,Esther_wa_Sam,"Think of this, struggling with constant suicidal thoughts.
Thinking of how you want to be cremated n not buried! Te… https://t.co/AfjaxP3etP","Nakuru, Kenya",simple and outgoing,158,19,38,2015-10-16 11:33:56,0,[],suicidal,
43,progirlsnation,"How to help a suicidal loved one; 
* Determine if the risk is imminent
* Confirming Suicidal Thoughts
If yes, follo… https://t.co/3dxr9NOk5n","Nairobi, Kenya","Impact • Empower • Educate | Help us raise awareness on menstrual health, sex education, career development, financial literacy and empowering the youth.",12,38,290,2020-10-06 21:33:00,0,[],suicidal,
44,progirlsnation,"* Know the Signs
* Validate their feelings
* Look at Suicide as a Cry for Help
* Be a Good Listener
* Ask About The… https://t.co/uUpxrhf3D6","Nairobi, Kenya","Impact • Empower • Educate | Help us raise awareness on menstrual health, sex education, career development, financial literacy and empowering the youth.",12,38,290,2020-10-06 21:33:00,0,[],suicidal,
45,progirlsnation,Suicide prevention starts with recognizing the warning signs and taking them seriously. If you think a friend or fa… https://t.co/QiLHulg9kF,"Nairobi, Kenya","Impact • Empower • Educate | Help us raise awareness on menstrual health, sex education, career development, financial literacy and empowering the youth.",12,38,290,2020-10-06 21:33:00,2,[],suicidal,
46,AAbenakyo,@NKarachiwalla @leightjessica It's really tough and we r not there yet. The care burden should be on top of list. I… https://t.co/dQYsnlT1ZQ,"Nairobi, Kenya","Researcher passionate about gender and social inclusion, a mentor and special.",264,212,213,2013-07-01 06:45:07,0,[],suicidal,
47,BiSOEA2021,"#HowdoesGBV affect mental health?
Women and lgbtq refugees in kenya who experience mental health challenges as a re… https://t.co/gb6y0UkDQt","Rongai, Kenya ","email:bisoea2021@yahoo.com ,we are bi sexual men /Lgbtq+organization based in kenya nairobi ,paralegal activist ,human rights and refugee support organization",180,27,141,2021-07-03 18:40:43,0,"[{'text': 'HowdoesGBV', 'indices': [0, 11]}]",suicidal,
48,JmOyagi,@ChrisChavez Trying to keep up with that pace from Kipchoge is simply suicidal,"Nairobi, Kenya",Free Society,19,32,167,2019-03-08 16:28:08,0,[],suicidal,
49,Banooos,suicidal thoughts hours 💀😭,Juja,Peace😭😭,2737,14044,40190,2020-09-07 12:16:08,17,[],suicidal,
50,citizentvkenya,"MENTAL HEALTH AT HOME

Zaria Gikonyo: I came to terms with being depressed when I started having suicidal thoughts… https://t.co/KsiFlzAQ0Z","Nairobi, Kenya",Kenya's Premier TV Station. Breaking News / Entertainment / Your Favorite Local TV Shows. Follow us on https://t.co/zFxsEropBr,156,3412591,597273,2009-08-31 13:42:16,3,[],suicidal,
51,HonSifunaJoseph,Suicidal courting! https://t.co/mZeMXD18Og,"Bungoma, Kenya",Depart. of Micro. & Biotechnology University of Nairobi.🇰🇪,554,279,3193,2020-06-10 21:07:30,0,[],suicidal,
52,rodgerskyp_,"so this taxi driver doing suicidal moves waiting for me to complain, dude you're doing it right I'm tired with this life","Rift Valley, Kenya","co-founder @Quicktake
Programmer
Worlds best meme supplier..
Developer 💻
Certified plant operator


nisi domius frustra💙",4440,6210,3782,2013-11-22 22:27:45,0,[],suicidal,
53,progirlsnation,"""Make your mental health a priority"" 
We delve into the suicidal warning signs: 
* Depression
* Previous suicide at… https://t.co/We4EXtUz6P","Nairobi, Kenya","Impact • Empower • Educate | Help us raise awareness on menstrual health, sex education, career development, financial literacy and empowering the youth.",12,38,290,2020-10-06 21:33:00,1,[],suicidal,
54,CharlesOkwadha,@gabrieloguda How could you remember the night runners and forget about the tipplers? Let the bars operate as usual… https://t.co/KVYnJowkWo,"Nairobi, Kenya",Quality assurance specialist/Customer service enthusiast/Husband/Dad/Thinker..,635,109,89,2019-08-31 16:07:39,0,[],suicidal,
55,ogollah04,@bephyne What's making the suicidal.. find the problem n help in solving it because the person being suicidal is not the problem,"Nairobi, Kenya",Future CEO,2532,767,6138,2011-09-27 12:02:54,0,[],suicidal,
56,Gachigua_Jr,@Iam_vickiey Aggressive pressing is suicidal,"Thika, Kenya","🖌️When I think football, I think @ManUtd.
All they can talk about is @ManUtd.
🖌️#GGMU
Ertugrul and Jumong are my best series.",3157,3096,16018,2018-06-10 14:04:56,0,[],suicidal,
57,Chepchieng4,"Men, 

Did you know that many suicidal cases involves men?!, 

women are never depressed, 

SAVE A MAN 👨 
#MasculinitySaturday","Embu, Kenya","Chemical Analyst 

Student UoEm
God only knows💓🤲

+254

Be Blessings Life is short",795,1290,2656,2020-08-21 08:59:16,2,"[{'text': 'MasculinitySaturday', 'indices': [106, 126]}]",suicidal,
58,bephyne,What's the most effective way of helping a friend who's suicidal if therapy fails,"Nairobi, Kenya","Creative Director @BeeGlamEvents 💐🌹
#GoodVibes #ATID",5290,6644,88223,2013-03-08 17:19:28,1,[],suicidal,
59,Deniskipkorir8,@winnyk15 @Gibsonsayswhat @Mbugua_Nesh @jefmantle @shobanes @Makiadi_ Sorry. I have never seen someone depressed or… https://t.co/7z6MFsY8ML,"Nairobi, Kenya",An hustler not a Fanatic though🍄🍄🍄🍄,1869,2364,1428,2016-08-05 20:36:25,0,[],suicidal,
60,KikoEnjani,(And it shouldn't surprise anyone when autistic adults say they're depressed or suicidal. We're at an elevated risk… https://t.co/HN7koKEcq4,"Nairobi, Kenya","Author, logo, book and web designer. Dividual trying to gather myself. If you're reading this: tell me your favourite soup.
She/her/they/them.",3951,3940,76296,2014-08-21 23:04:23,0,[],suicidal,
61,zabjusto,@OmbetaC I have suicidal thoughts wakili your call can save alot ....0768606022,Nairobi,Banker|MSC strategic management|,1004,234,3258,2010-11-30 18:53:21,0,[],suicidal,
62,dulc_leche,@MutichiloMike @shobanes There are no forced admissions. Suicidal patients are admitted in mental health facilities… https://t.co/eBF1Q9O6Ei,Nairobi Kenya ,,297,207,2227,2015-07-12 05:45:33,0,[],suicidal,
63,kalu_lepariyo,"But one thing sir,don't drink from the poison chalice, it will be a political suicidal. That i assure https://t.co/9iUaljMJ3F","Nairobi,Kenya",SDGs Champion|Youth affairs Advocate|Pastoralist|Chelsea fan.,2292,2915,11011,2017-09-04 12:08:32,0,[],suicidal,
0,rajivshori,Dementia: The ‘single most important’ food to reduce your risk of brain decline https://t.co/V369xMRRJo,"Nairobi, Kenya","Medic, Mental health professional and Mediator global digital citizen",155,114,8008,2009-07-24 01:33:05,0,[],dementia,0.0
1,Mjames55652812,"The slow walking dementia patient is just doing what he was rigged in to do-kill capitalism and ""build back better,… https://t.co/V3SJ0kdisd",Naivasha.,"Entrepreneur.
Sic Transit Gloria Mundi.",133,105,5159,2018-08-14 20:06:08,0,[],dementia,1.0
2,linevadventure,Adrenaline is wonderful. It covers pain. It covers dementia. It covers everything. Contact us for this amazing adve… https://t.co/DutYFCOUpA,"Nairobi, Kenya","Linev Adventures is a full service ground and inbound tours operator offering sports adventure activities to East Africa (Kenya, Uganda and Tanzania).",1,1,3,2021-08-11 15:17:47,0,[],dementia,2.0
3,EnziPascal,"Problems of being OBESE

- Brain injury: Memory fog, Dementia, Alzheimer’s, sleep problems.

- Eyes: Glaucoma, Cata… https://t.co/qfJFJdZkv7","Nairobi,Kenya",Simple Guy 😎,494,157,126,2016-05-15 11:01:51,0,[],dementia,3.0
4,Beverlyne__,Why do I have the sex drive of an 80 year old woman with dementia,"Nairobi, Kenya","Spread love and kindness 💕.
Intern @wakenyaawards",1057,1773,19082,2019-09-07 20:37:23,0,[],dementia,4.0
5,kanyeastern,The post nut clarity would give you dementia https://t.co/Tnltk9gM6x https://t.co/PAM8egfrjA,center sarit,wet nunu connoisseur,747,145,4412,2020-05-04 12:00:26,0,[],dementia,5.0
6,kirimifrank8,Raila just called everyone who is in small business taka taka tupatane elections mzee utajua hujui but nimeamini senile dementia is real,"Meru,kenya","God above all

Medicine,Surgery and Community Health 


Football/music
Manchester United fan @ManUtd 
 @BBCSport @premierleague",3692,2050,12555,2018-03-18 06:06:58,0,[],dementia,6.0
7,ItsErycoe,"Leukoaraiosis, ventriculomegaly vascular dementia... Does it have a cure.","Nairobi, Kenya","Marketer by profession//If you find my post unholy,just block and follow your pastor //The sky is always blue// @ChelseaFc /5th stand/#MajenezaRepublic",286,409,20271,2020-04-02 22:50:37,0,[],dementia,7.0
8,RN_Kirui,When we attempt to convince people who are experiencing #dementia to accept that what their brains are telling them… https://t.co/ZFXLsK5igF,"Nairobi, Kenya",A Kenyan patriot_dedicated Registered Nurse (RN) saving lives.,270,97,281,2015-06-06 14:14:33,0,"[{'text': 'dementia', 'indices': [56, 65]}]",dementia,8.0
9,RN_Kirui,"Growing old is inevitable, but growing up is optional.
Old enough to retire, young enough to enjoy.

#healthcare… https://t.co/8PmSYC6mCu","Nairobi, Kenya",A Kenyan patriot_dedicated Registered Nurse (RN) saving lives.,270,97,281,2015-06-06 14:14:33,0,"[{'text': 'healthcare', 'indices': [101, 112]}]",dementia,9.0
10,ericsonmangoli,Scientists are testing an artificial-intelligence system thought to be capable of diagnosing dementia after a single brain scan. @BBCWorld,"Nairobi, Kenya",Blogger | News Writer | News Editor | SEO Expert | Entrepreneur & Web Developer.,267,2265,283,2017-10-02 23:16:39,0,[],dementia,10.0
11,andrewsuleh,This may sound demeaning to people suffering from dementia a form of stigma and discrimination though https://t.co/UP2mPOk50x,Nairobi Kenya,"KMA Chairman 2008-2012,Board Chair Health Rights Advocacy Forum /  IMed/Renal Physician /Tropical medicine and hygiene /sports medicine  /head medical KPL/FKF",3075,42201,144877,2013-09-24 16:24:40,0,[],dementia,11.0
0,jos_zena,This bipolar weather is quite annoying. Yaani it's sunny one minute alafu kunakuwa na baridi.🥺🥺,"Nairobi ,Kenya.",IG @zena_jos,741,140,1342,2015-01-16 20:04:35,0,[],bipolar,0.0
1,iankiplangat4,@ChiromoHospGrp @HawahKone @leujonson @benson_nduta @stevenstowel @mbuguaJohn19 @EbenezerKyengo @rivarori… https://t.co/3mZ65uoRgE,Nairobi,,173,64,206,2016-04-01 17:14:17,3,[],bipolar,1.0
2,WanjiruMajor,@MwalimChurchill @ntvkenya @Rachelshebesh Mental health awareness is important. Blaming bipolar disorder for poor l… https://t.co/H0by7B0wbG,"Nairobi, Kenya","I know the Secret!! My Thoughts, My World.",475,310,1778,2010-11-09 12:59:15,0,[],bipolar,2.0
3,chegewagithinji,Bruh this  weather bipolar af😩,"Kabete, Kenya","Car Hire services || Aviation Geek #A380 #A350 #B747 #B787 || Music || Techie || Chelsea FC 🌍
|| 📞 text, whatsapp 0723 905830",804,2219,63566,2009-04-25 17:44:02,0,[],bipolar,3.0
4,mannificent,"I hate being bipolar, it’s awesome.","Nairobi, Kenya",Tech•Pharmacy•Queerness•Wanderlust,299,384,54871,2014-02-18 00:39:56,0,[],bipolar,4.0
5,AmeerahMungai,"A hot Podcast is out. Are you the friend you should be to your friend with #depression ? Listen, share &amp; let's keep… https://t.co/BwBEqBl1Ip","Nairobi, Kenya","Muslim, Passionate about Mental Health Awareness - Chronicles of my Beautiful Bipolar Brain Podcast,  Mother, Personal Hygiene Guru. ameerahbul@gmail.com",2561,1993,1277,2011-07-09 07:55:16,0,"[{'text': 'depression', 'indices': [75, 86]}]",bipolar,5.0
6,MisWiredKE,@AdultingADHD @theADHDacademic I feel like the bigger your platform the harder it is for your voice is to be drowne… https://t.co/LbtP2f3fZb,"Nairobi, Kenya","The geeky musician/gamer living the ADHD and Bipolar I life. Now a writer, which is something. Blogging about mental health in Kenya and my experiences",1226,1300,6086,2012-05-20 08:04:05,0,[],bipolar,6.0
7,letsbonga,"Fashion designer, entrepreneur and restaurant owner Simone Imani on being diagnosed and living with bipolar disorde… https://t.co/oeqmOr8lE9","Nairobi, Kenya",Bonga is an initiative to get people to open up and be more honest about their mental well-being.,58,1256,631,2018-02-28 06:54:10,1,[],bipolar,7.0
8,manasseh_K,Bipolar weather for slightly almost half a year... Nairobi!!,Nairobi,"Screen Actor, Media Personality TV | Radio, Style Truth , Lifestyle content creator . Biz bookings ONLY 👉🏾📧 manassehbookings@gmail.com",167,7081,2163,2012-06-18 10:56:48,0,[],bipolar,8.0
9,Ciku_Yegon,"I just finished reading I'm Telling The Truth But I'm Lying by Bassey Ikpi. It's  very honest, informative &amp; raw, w… https://t.co/OUTtQYVrhF","Nairobi, Kenya","Just a girl with a big heart and the thighs to match 🥴🥴......
Always and Forever a Robert Lewandoski Stan Account 🐐🐐🐐🐐",1444,1875,37855,2016-06-04 08:41:08,0,[],bipolar,9.0
10,MohamedNoorIbr7,@Iqbalhajji Yes this is Bipolar 1 even,"Nairobi, Kenya",certified medical practitioner,969,382,727,2019-12-26 17:38:26,0,[],bipolar,10.0
11,tawio_,"@Adenya_E We have the Arctic and Antarctic, safe to say the weather could be bipolar","Nairobi, Kenya","I just want to swim with the turtles.
| GGMU 
| LAL #23
| LBJ is the G.O.A.T
| I make bad jokes.",288,165,7596,2011-04-16 12:41:14,0,[],bipolar,11.0
12,billy_odhiamb0,Weather is very Bipolar,"Nairobi, Kenya",| Doctor in training | Pre-Finalist | Passionate about Global Health leadership |,872,981,31465,2016-10-06 21:52:57,0,[],bipolar,12.0
13,AMAnetwork254,@ElenaNjeru @YvonneGach @Shikoohz It is possible that most of society is going about life undiagnosed. Conditions s… https://t.co/GTdBcWTZnM,Nairobi,"A Mental Health Awareness Organisation
based in Kenya, champions for youth mental well-being! 🫂
#mentalhealthmatters",100,175,187,2020-08-21 07:06:35,0,[],bipolar,13.0
14,ntvkenya,"ICYMI: Living with bipolar disorder | #UnscriptedWithGrace

Link: https://t.co/hUhYoGbaJC https://t.co/0EpZtQ0Ent",Nairobi,"LIVE STREAM: https://t.co/Vp8SMcv7jV ____________________________________________
Follow @NTVnewsroom for breaking news, @NTVSasa for Kiswahili updates.",323,3025541,540660,2009-03-23 11:30:40,5,"[{'text': 'UnscriptedWithGrace', 'indices': [38, 58]}]",bipolar,14.0
15,_kagichu,"the anne hathaway episode is so sad and triggering. i dont have bipolar but man, i think almost every mentally ill person has been there. 😭","Nairobi, Kenya","writer. queer. ras. apothecary. slytherin. hijabee 🐝. she/her. 

eat the rich. rise above, focus on science. nshachoka, yaishe.

listen to @thefirstdraftke !",948,4744,21860,2014-12-01 04:42:38,0,[],bipolar,15.0
16,RealAmiani_Ke,"""My mom was diagnosed with bipolar schizophrenia but because we didn’t talk about mental health growing up, I didn’… https://t.co/hmT6tYHXbF","Nairobi, Kenya",#𝗖𝗢𝗬𝗚,2029,29639,19775,2017-03-07 18:32:51,1,[],bipolar,16.0
17,csricentre,@ChiromoHospGrp @Kasungwa_ @WillisRaburu @AuthorQueentah @mozzdeff @MUnsilenced @plus_kenya @uspkenya @PDOkenya… https://t.co/YN5Ie4CSOu,"Nairobi, Kenya","Transforming the experiences of those affected by suicide through research to improve understanding, Postvention and intervention.",394,190,331,2016-10-11 04:43:06,3,[],bipolar,17.0
18,anti_saiyan,@shackyll @_fels1 Wtf? I tell you I'm avoiding the bipolar nature of reality and you dare get that i called you bip… https://t.co/td7YMjtj9w,Nairobi,"Nonthreatening beta male, tailor made for the friend zone",456,149,946,2013-03-02 10:23:58,0,[],bipolar,18.0
19,anti_saiyan,"@shackyll @_fels1 I assumed you were being sarcastic. 
I try my hardest to avoid the bipolar nature of reality, but… https://t.co/Q03WDqxPAH",Nairobi,"Nonthreatening beta male, tailor made for the friend zone",456,149,946,2013-03-02 10:23:58,0,[],bipolar,19.0
